timestamp,service,container_id,container_name,cpu_percent,memory_usage_bytes,memory_limit_bytes,memory_percent,net_input_bytes,net_output_bytes,block_input_bytes,block_output_bytes,pids
2026-04-19T00:48:16+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.82,5144314,100298223780,0.01,27500000,4880000,0,0,5
2026-04-19T00:48:19+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,175.35,791570022,100298223780,0.79,43000000,79300000,860000,24600,167
2026-04-19T00:48:19+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,22607299,100298223780,0.02,12000,126,0,504000,6
2026-04-19T00:48:19+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,5.15,5934940,100298223780,0.01,31400000,5570000,0,0,5
2026-04-19T00:48:22+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,193.84,792408883,100298223780,0.79,49800000,91100000,860000,24600,167
2026-04-19T00:48:22+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,22963814,100298223780,0.02,12000,126,0,504000,6
2026-04-19T00:48:22+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.81,4292870,100298223780,0,34100000,6040000,0,0,5
2026-04-19T00:48:25+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,186.57,792933171,100298223780,0.79,57100000,104000000,860000,24600,167
2026-04-19T00:48:25+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,22607299,100298223780,0.02,12000,126,0,504000,6
2026-04-19T00:48:25+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,5.52,4378853,100298223780,0,38100000,6740000,0,0,5
2026-04-19T00:48:28+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,213.76,795240038,100298223780,0.79,64900000,117000000,860000,24600,167
2026-04-19T00:48:28+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,22607299,100298223780,0.02,12000,126,0,504000,6
2026-04-19T00:48:28+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,5.74,4894753,100298223780,0,42200000,7460000,0,0,5
2026-04-19T00:48:31+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,214.41,794820608,100298223780,0.79,73200000,131000000,1230000,24600,167
2026-04-19T00:48:31+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,2.68,25302139,100298223780,0.03,12100,126,0,569000,6
2026-04-19T00:48:31+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,5.76,5165285,100298223780,0.01,46200000,8170000,0,0,5
2026-04-19T00:48:34+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,230.1,795869184,100298223780,0.79,79100000,140000000,1230000,24600,167
2026-04-19T00:48:34+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12300,126,0,733000,6
2026-04-19T00:48:34+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,5.99,4636803,100298223780,0,51800000,9150000,0,0,5
2026-04-19T00:48:37+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,256.74,797651763,100298223780,0.8,88200000,155000000,1230000,24600,167
2026-04-19T00:48:37+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:48:37+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.08,4125098,100298223780,0,55800000,9880000,0,0,5
2026-04-19T00:48:40+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,272.38,798700339,100298223780,0.8,101000000,177000000,1230000,24600,167
2026-04-19T00:48:40+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:48:40+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,5.99,5947523,100298223780,0.01,58700000,10400000,0,0,5
2026-04-19T00:48:43+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,292.42,799329485,100298223780,0.8,108000000,188000000,1230000,24600,167
2026-04-19T00:48:43+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:48:43+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.02,4894753,100298223780,0,64200000,11400000,0,0,5
2026-04-19T00:48:46+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,304.64,799224627,100298223780,0.8,119000000,205000000,1230000,24600,167
2026-04-19T00:48:46+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,1.8,23530045,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:48:46+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,7.55,4759486,100298223780,0,68500000,12100000,0,0,5
2026-04-19T00:48:49+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,320.76,800378061,100298223780,0.8,134000000,228000000,1230000,24600,167
2026-04-19T00:48:49+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:48:49+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.45,4649386,100298223780,0,71300000,12600000,0,0,5
2026-04-19T00:48:52+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,340.2,800273203,100298223780,0.8,146000000,247000000,1230000,24600,167
2026-04-19T00:48:52+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,2.28,25039995,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:48:52+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.25,5657068,100298223780,0.01,76900000,13600000,0,0,5
2026-04-19T00:48:55+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,326.9,800273203,100298223780,0.8,158000000,267000000,1230000,24600,167
2026-04-19T00:48:55+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:48:55+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.48,5939134,100298223780,0.01,79900000,14100000,0,0,5
2026-04-19T00:48:58+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,373.34,801216922,100298223780,0.8,167000000,280000000,1230000,24600,167
2026-04-19T00:48:58+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:48:58+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.78,4894753,100298223780,0,85600000,15100000,0,0,5
2026-04-19T00:49:01+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,379.4,802265498,100298223780,0.8,185000000,307000000,1230000,24600,167
2026-04-19T00:49:01+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,1.82,25270682,100298223780,0.03,12700,126,0,733000,6
2026-04-19T00:49:01+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.54,6446645,100298223780,0.01,88600000,15700000,0,0,5
2026-04-19T00:49:04+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,385.44,802475213,100298223780,0.8,199000000,329000000,1230000,24600,167
2026-04-19T00:49:04+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:04+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.79,5210374,100298223780,0.01,93000000,16400000,0,0,5
2026-04-19T00:49:07+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,412.34,802160640,100298223780,0.8,213000000,351000000,1230000,24600,167
2026-04-19T00:49:07+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23236444,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:07+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,8.05,4989125,100298223780,0,97400000,17200000,0,0,5
2026-04-19T00:49:10+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,422.46,802684928,100298223780,0.8,228000000,373000000,1230000,24600,167
2026-04-19T00:49:10+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23194501,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:10+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.82,5210374,100298223780,0.01,102000000,18000000,0,0,5
2026-04-19T00:49:13+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,448.02,803628646,100298223780,0.8,244000000,397000000,1230000,24600,167
2026-04-19T00:49:13+00:00,postgres,30111113eedb,yii3-benchmarks-frankenphp-worker-postgres-1,0.01,23215473,100298223780,0.02,12700,126,0,733000,6
2026-04-19T00:49:13+00:00,valkey,b4f817953c7d,yii3-benchmarks-frankenphp-worker-valkey-1,6.92,6884950,100298223780,0.01,106000000,18800000,0,0,5
2026-04-19T00:49:16+00:00,app,b8fd807cf302,yii3-benchmarks-frankenphp-worker-app-1,470.9,803628646,100298223780,0.8,259000000,421000000,1230000,24600,167
