timestamp,service,container_id,container_name,cpu_percent,memory_usage_bytes,memory_limit_bytes,memory_percent,net_input_bytes,net_output_bytes,block_input_bytes,block_output_bytes,pids
2026-04-19T01:43:45+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,46.29,36805018,100298223780,0.04,746000,7960000,0,2900000,9
2026-04-19T01:43:45+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,1.27,4587520,100298223780,0,118000000,211000000,0,0,5
2026-04-19T01:43:48+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,83.41,40684749,100298223780,0.04,2980000,32500000,0,2900000,11
2026-04-19T01:43:48+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,4.18,6156190,100298223780,0.01,119000000,213000000,0,0,5
2026-04-19T01:43:51+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,127.9,43725619,100298223780,0.04,6260000,68600000,0,2900000,12
2026-04-19T01:43:51+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,6.24,5116002,100298223780,0.01,120000000,215000000,0,0,5
2026-04-19T01:43:54+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,161.24,46011515,100298223780,0.05,10600000,116000000,0,2900000,13
2026-04-19T01:43:54+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,8.38,6172967,100298223780,0.01,122000000,217000000,0,0,5
2026-04-19T01:43:57+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,198.18,47573893,100298223780,0.05,16000000,176000000,0,2900000,14
2026-04-19T01:43:57+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,11.47,7204766,100298223780,0.01,123000000,221000000,0,0,5
2026-04-19T01:44:00+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,238.63,51799654,100298223780,0.05,20100000,221000000,0,2900000,16
2026-04-19T01:44:00+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,13.39,5169480,100298223780,0.01,126000000,226000000,0,0,5
2026-04-19T01:44:03+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,303.48,57073992,100298223780,0.06,30000000,329000000,0,2900000,18
2026-04-19T01:44:03+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,14.76,7709131,100298223780,0.01,128000000,229000000,0,0,5
2026-04-19T01:44:06+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,345.23,60502835,100298223780,0.06,35600000,391000000,0,2900000,20
2026-04-19T01:44:06+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,19.98,4415554,100298223780,0,132000000,237000000,0,0,5
2026-04-19T01:44:09+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,422.22,66584576,100298223780,0.07,47600000,524000000,0,2900000,23
2026-04-19T01:44:09+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,20.01,6229590,100298223780,0.01,135000000,241000000,0,0,5
2026-04-19T01:44:12+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,465.9,69877105,100298223780,0.07,54500000,600000000,0,2900000,25
2026-04-19T01:44:12+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,23.95,7709131,100298223780,0.01,140000000,250000000,0,0,5
2026-04-19T01:44:15+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,492.5,79964406,100298223780,0.08,65200000,717000000,0,2900000,26
2026-04-19T01:44:15+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,25.62,5971640,100298223780,0.01,144000000,257000000,0,0,5
2026-04-19T01:44:18+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,492.74,74669097,100298223780,0.07,79700000,876000000,0,2900000,26
2026-04-19T01:44:18+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,24.98,6226444,100298223780,0.01,146000000,262000000,0,0,5
2026-04-19T01:44:21+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,496.04,72467087,100298223780,0.07,90500000,995000000,0,2900000,26
2026-04-19T01:44:21+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,25.99,4959764,100298223780,0,150000000,269000000,0,0,5
2026-04-19T01:44:24+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,494.62,73379348,100298223780,0.07,101000000,1110000000,0,2900000,26
2026-04-19T01:44:24+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,25.18,6979322,100298223780,0.01,154000000,276000000,0,0,5
2026-04-19T01:44:27+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,496.55,78559314,100298223780,0.08,108000000,1190000000,0,2900000,26
2026-04-19T01:44:27+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,23.81,6233784,100298223780,0.01,159000000,285000000,0,0,5
2026-04-19T01:44:30+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,180.56,70841795,100298223780,0.07,118000000,1300000000,0,2900000,26
2026-04-19T01:44:30+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,15.83,6237979,100298223780,0.01,161000000,289000000,0,0,5
2026-04-19T01:44:33+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,117.7,67171779,100298223780,0.07,122000000,1340000000,0,2900000,24
2026-04-19T01:44:33+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,7.41,6750732,100298223780,0.01,163000000,291000000,0,0,5
2026-04-19T01:44:36+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,81.77,65923973,100298223780,0.07,125000000,1370000000,0,2900000,24
2026-04-19T01:44:36+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,8.98,5480907,100298223780,0.01,164000000,293000000,0,0,5
2026-04-19T01:44:39+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,60.75,59506688,100298223780,0.06,129000000,1420000000,0,2900000,22
2026-04-19T01:44:39+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,14.05,6476005,100298223780,0.01,166000000,296000000,0,0,5
2026-04-19T01:44:42+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,0.32,56172216,100298223780,0.06,129000000,1420000000,0,2900000,21
2026-04-19T01:44:42+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,1.45,6147801,100298223780,0.01,166000000,297000000,0,0,5
2026-04-19T01:44:45+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,196,64613253,100298223780,0.06,131000000,1440000000,0,2900000,22
2026-04-19T01:44:45+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,10.39,6181356,100298223780,0.01,167000000,299000000,0,0,5
2026-04-19T01:44:48+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,0.48,59663974,100298223780,0.06,132000000,1450000000,0,2900000,22
2026-04-19T01:44:48+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,0.14,6132072,100298223780,0.01,167000000,299000000,0,0,5
2026-04-19T01:44:51+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,170.91,61656269,100298223780,0.06,134000000,1470000000,0,2900000,21
2026-04-19T01:44:51+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,10.08,5193597,100298223780,0.01,168000000,300000000,0,0,5
2026-04-19T01:44:53+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,84.09,59223572,100298223780,0.06,136000000,1490000000,0,2900000,21
2026-04-19T01:44:53+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,4.27,5926552,100298223780,0.01,168000000,301000000,0,0,5
2026-04-19T01:44:56+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,6.76,54326723,100298223780,0.05,137000000,1510000000,0,2900000,19
2026-04-19T01:44:56+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,4.53,5148508,100298223780,0.01,169000000,302000000,0,0,5
2026-04-19T01:45:00+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,27.06,54117007,100298223780,0.05,139000000,1530000000,0,2900000,19
2026-04-19T01:45:00+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,5.65,6394216,100298223780,0.01,169000000,303000000,0,0,5
2026-04-19T01:45:03+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,2.42,51464110,100298223780,0.05,139000000,1530000000,0,2900000,18
2026-04-19T01:45:03+00:00,valkey,10ca66cbba4f,yii3-benchmarks-php-fpm-valkey-1,0.1,5402264,100298223780,0.01,170000000,303000000,0,0,5
2026-04-19T01:45:06+00:00,postgres,d3370b8395e0,yii3-benchmarks-php-fpm-postgres-1,24.61,52386857,100298223780,0.05,140000000,1540000000,0,2900000,18
